Date,INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
"May 10, 2016",0.0150080293,1.4441000001,1.1372000001,0.0091516427,0.1534142338,1.0244851962,0.7745933385,450.7,0.0058,12.62
"May 09, 2016",0.0149808245,1.4407,1.1383,0.0092310533,0.1534471911,1.0296540362,0.7714858818,461.6,0.00575,13.45
"May 08, 2016",0.0150145641,1.443,1.1404999999,0.0093353249,0.153843787,1.028277635,0.7746533426,459.9,0.00594,14.21
"May 07, 2016",0.015015015,1.443,1.1404999999,0.0093353249,0.153843787,1.028277635,0.7746533426,460.2,0.00595,13.95
"May 06, 2016",0.015015015,1.443,1.1404999999,0.0093353249,0.153843787,1.028277635,0.7746533426,461.2,0.0061,13.73
"May 05, 2016",0.0150244899,1.4486,1.1404999999,0.0093240093,0.1537657225,1.0333781131,0.7779679477,448.4,0.00618,14.49
"May 04, 2016",0.0150089303,1.4491999999,1.1487,0.0093440478,0.1539717,1.0441683199,0.7770611547,447.4,0.00576,13.29
"May 03, 2016",0.0150244899,1.4534000001,1.1497,0.0093799831,0.1540428547,1.0484378276,0.7861017216,450.4,0.00599,12.26
"May 02, 2016",0.0150724987,1.4673,1.1532000001,0.0093967299,0.154461624,1.0478885047,0.798148296,443.7,0.00609,11.04
"May 01, 2016",0.0150545728,1.4613,1.1456,0.0094020308,0.154461624,1.0419922893,0.7966223214,451.1,0.00609,9.94
"Apr 30, 2016",0.0150545728,1.4613,1.1456,0.0094020308,0.154461624,1.0419922893,0.7966223214,446.6,0.00605,10.14
"Apr 29, 2016",0.0150545728,1.4613,1.1456,0.0094020308,0.154461624,1.0419922893,0.7966223214,455.3,0.0061,10.48
"Apr 28, 2016",0.0150600142,1.461,1.1353,0.0092498381,0.1544186908,1.034340091,0.7966857871,450.5,0.00612,10.1
"Apr 27, 2016",0.0150688647,1.4543,1.1320999999,0.0089710236,0.1539645881,1.0296540362,0.7937137868,445.1,0.00609,9.97
"Apr 26, 2016",0.0150593338,1.4582000001,1.1299,0.0089839188,0.154000154,1.0271158587,0.793398921,468.1,0.0063,9.39
"Apr 25, 2016",0.0149958761,1.4481999999,1.1266,0.0089928058,0.1540120129,1.0256410256,0.7887057339,461.8,0.0064,9.32
"Apr 24, 2016",0.0150015002,1.4402999999,1.1233999999,0.0089453439,0.153824855,1.0218679747,0.7892659826,463,0.0063,9.44
"Apr 23, 2016",0.0150015002,1.4402999999,1.1233999999,0.0089453439,0.153824855,1.0218679747,0.7892659826,453.7,0.00634,9.3
"Apr 22, 2016",0.0150015002,1.4402999999,1.1233999999,0.0089453439,0.153824855,1.0218679747,0.7892659826,447.8,0.0063,9.27
"Apr 21, 2016",0.0150400818,1.4322999999,1.1288,0.0091365921,0.1542757525,1.0253255409,0.7851758794,452,0.00612,9.79
"Apr 20, 2016",0.0151135024,1.4332999999,1.1297,0.0091041515,0.1545403969,1.028700751,0.7902015014,444,0.00626,9.43
"Apr 19, 2016",0.015117158,1.4393,1.1358,0.0091575092,0.1548443041,1.039609107,0.7893905905,437.8,0.00646,9.37
"Apr 18, 2016",0.0150566129,1.4278000001,1.1313999999,0.0091886428,0.1544353842,1.0372368012,0.7823501799,430,0.00669,10.03
"Apr 17, 2016",0.0150015002,1.4195000001,1.1283,0.0091937115,0.1544258447,1.0334849111,0.7799095305,428.5,0.00658,8.76
"Apr 16, 2016",0.0150015002,1.4195000001,1.1283,0.0091937115,0.1544258447,1.0334849111,0.7799095305,432,0.00688,8.83
"Apr 15, 2016",0.0150015002,1.4195000001,1.1283,0.0091937115,0.1544258447,1.0334849111,0.7799095305,431.5,0.00686,7.51
"Apr 14, 2016",0.0150156914,1.4154000001,1.1268,0.0091407678,0.1542590936,1.0342331161,0.7785130401,426,0.00673,7.3
"Apr 13, 2016",0.0150384986,1.4203000001,1.1274,0.0091457838,0.154359101,1.0342331161,0.7802746567,424.8,0.00661,7.77
"Apr 12, 2016",0.0150868247,1.4275000001,1.1386,0.0092123445,0.154664687,1.0467915838,0.783637646,426.6,0.00693,7.5
"Apr 11, 2016",0.0150859143,1.4240999999,1.1408,0.0092644062,0.1548107439,1.048327917,0.7753140022,423.7,0.00727,7.43
"Apr 10, 2016",0.0150260702,1.4126000001,1.1400999999,0.0092541181,0.1546599029,1.0489877268,0.7699414844,421.3,0.00722,8
"Apr 09, 2016",0.0150260702,1.4126000001,1.1400999999,0.0092541181,0.1546599029,1.0489877268,0.7699414844,418.5,0.00736,8.31
"Apr 08, 2016",0.0150260702,1.4126000001,1.1400999999,0.0092541181,0.1546599029,1.0489877268,0.7699414844,418.5,0.00736,7.83
"Apr 07, 2016",0.0149797025,1.4057,1.1377,0.0092404361,0.154726907,1.0464629552,0.7607455306,422.3,0.0073,8.15
"Apr 06, 2016",0.0150337508,1.4121,1.1398999999,0.0091074681,0.1542995572,1.0462439841,0.7640003056,422.6,0.00695,8.54
"Apr 05, 2016",0.0150552528,1.4160999999,1.1383999999,0.0090637179,0.1543876984,1.0459156992,0.7612087996,423.8,0.00704,8.77
"Apr 04, 2016",0.0151272199,1.4263,1.1392,0.0089823049,0.1543543358,1.0427528676,0.7641170627,420.5,0.00671,8.92
"Apr 03, 2016",0.0150681835,1.4226,1.1387000001,0.0089549566,0.1543543358,1.044386423,0.7685804319,420.6,0.00663,9.45
"Apr 02, 2016",0.0150681835,1.4226,1.1387000001,0.0089549566,0.1543543358,1.044386423,0.7685804319,420.3,0.00655,8.48
"Apr 01, 2016",0.0150681835,1.4226,1.1387000001,0.0089549566,0.1543543358,1.044386423,0.7685804319,417.6,0.00654,8.22
"Mar 31, 2016",0.0150932005,1.4362,1.1380000001,0.0088825724,0.1550628004,1.0398253093,0.768935025,416,0.00637,8.48
"Mar 30, 2016",0.0150659134,1.4378,1.1338,0.0088952144,0.154679041,1.0362694301,0.7712478791,413.2,0.00594,8.02
"Mar 29, 2016",0.0150659134,1.4385,1.1291000001,0.0088739019,0.1536900993,1.034340091,0.764935363,415.8,0.00599,7.53
"Mar 28, 2016",0.0150132116,1.4253999999,1.1196,0.0088144557,0.1536688436,1.0269049086,0.7584951456,424.1,0.00623,8.72
"Mar 27, 2016",0.0149635637,1.4143,1.1166,0.0088440789,0.1534683855,1.022913257,0.7532956685,427.4,0.0061,8.8
"Mar 26, 2016",0.0149635637,1.4143,1.1166,0.0088440789,0.1534683855,1.022913257,0.7532956685,416.7,0.00622,9.16
"Mar 25, 2016",0.0149635637,1.4143,1.1166,0.0088440789,0.1534683855,1.022913257,0.7532956685,416,0.00654,9.74
"Mar 24, 2016",0.014944109,1.4154000001,1.1174,0.0088566115,0.1535013662,1.0250102501,0.7548878991,415.3,0.00683,10.08
"Mar 23, 2016",0.0149409831,1.4117,1.1184,0.0088983805,0.1536995481,1.0253255409,0.7572889057,418.1,0.0073,10.79
"Mar 22, 2016",0.0149801513,1.4208000001,1.1217,0.0088983805,0.1540808308,1.0280662075,0.7665184731,417.7,0.0073,10.39
"Mar 21, 2016",0.015037594,1.4367000001,1.1241000001,0.0089333572,0.1542115165,1.0310341272,0.7632422531,411.9,0.0074,11.1
"Mar 20, 2016",0.0150638708,1.448,1.127,0.0089629829,0.154521293,1.0307153164,0.7691716022,411.3,0.00748,11.58
"Mar 19, 2016",0.0150638708,1.448,1.127,0.0089629829,0.154521293,1.0307153164,0.7691716022,408.4,0.00757,11.61
"Mar 18, 2016",0.0150638708,1.448,1.127,0.0089629829,0.154521293,1.0307153164,0.7691716022,407.7,0.0075,11.63
"Mar 17, 2016",0.0150107327,1.4479,1.1319,0.0089774666,0.1544401544,1.0333781131,0.7707723139,418.8,0.0074,11.41
"Mar 16, 2016",0.0148869337,1.4259,1.1225,0.0088817835,0.1533272002,1.0235414534,0.7634753397,417.3,0.0071,11.88
"Mar 15, 2016",0.0148429615,1.4152999999,1.1109,0.0088347027,0.1535037225,1.0129659643,0.7487832273,415.5,0.0075,11.73
"Mar 14, 2016",0.0148946945,1.4302,1.1106,0.0087850303,0.1538461538,1.0128633647,0.754147813,416,0.00733,11.58
"Mar 13, 2016",0.0149429925,1.4387000001,1.1153,0.0087865741,0.1539574769,1.0166734445,0.7570595806,411.8,0.00786,10.5
"Mar 12, 2016",0.0149429925,1.4387000001,1.1153,0.0087865741,0.1539574769,1.0166734445,0.7570595806,410,0.00813,11
"Mar 11, 2016",0.0149429925,1.4387000001,1.1153,0.0087865741,0.1539574769,1.0166734445,0.7570595806,420.5,0.00821,10.69
"Mar 10, 2016",0.0148583995,1.4280000001,1.1177000001,0.0088347027,0.1536452332,1.0153315057,0.7492881762,416.5,0.00842,11.13
"Mar 09, 2016",0.0148969134,1.4217000001,1.0999,0.0088230104,0.1535390757,1.002807862,0.7546600257,412.9,0.00838,12.29
"Mar 08, 2016",0.0148559714,1.4216000001,1.1011,0.008880206,0.1537349916,1.0045203415,0.7457677679,411.4,0.00792,10.96
"Mar 07, 2016",0.014927824,1.4265,1.1014,0.0088129021,0.1534495458,1.0047221943,0.7530687552,412.7,0.00792,11.97
"Mar 06, 2016",0.0149391975,1.4227999999,1.1004000001,0.008790436,0.1536570375,1.0061374384,0.7510326699,403.9,0.00778,10.06
"Mar 05, 2016",0.0149391975,1.4227999999,1.1004000001,0.008790436,0.1536570375,1.0061374384,0.7510326699,397.4,0.00782,10.55
"Mar 04, 2016",0.0149391975,1.4227999999,1.1004000001,0.008790436,0.1536570375,1.0061374384,0.7510326699,408.8,0.00828,10.75
"Mar 03, 2016",0.014898245,1.4179,1.0957,0.0087958484,0.1531065315,1.0076582023,0.7462129692,420.6,0.0081,11.14
"Mar 02, 2016",0.014837896,1.4078,1.0868,0.0088121255,0.1526484506,1.0033109261,0.7453230976,422.2,0.00819,12.92
"Mar 01, 2016",0.014759494,1.3948,1.0866999999,0.0087711604,0.1526228232,1.0026067776,0.745823389,434.8,0.00787,13.09
"Feb 29, 2016",0.0146610368,1.3915999999,1.0873,0.0088739019,0.152578578,1.0015022534,0.7385524372,439.2,0.0083,12.5
"Feb 28, 2016",0.0145482055,1.387,1.0934,0.0087719298,0.1528958473,1.0032102729,0.7400828893,434.5,0.00818,15
"Feb 27, 2016",0.0145482055,1.387,1.0934,0.0087719298,0.1528958473,1.0032102729,0.7400828893,434.2,0.00814,13.25
"Feb 26, 2016",0.0145482055,1.387,1.0934,0.0087719298,0.1528958473,1.0032102729,0.7400828893,435.3,0.00922,11.25
"Feb 25, 2016",0.0145416473,1.3963,1.1023,0.0088495575,0.15305732,1.0097950116,0.7390436775,424.9,0.0082,11.11
"Feb 24, 2016",0.0146132601,1.3927000001,1.1013000001,0.0089134504,0.1530994994,1.011224593,0.7298204642,426.4,0.0081,11.55
"Feb 23, 2016",0.0145855516,1.4022,1.102,0.0089198109,0.1532073969,1.0088781275,0.7249528781,421.1,0.0078,9.88
"Feb 22, 2016",0.0145915107,1.415,1.1029,0.0088558271,0.1533319022,1.00020004,0.7296074712,440.3,0.00767,9.5
"Feb 21, 2016",0.0145889562,1.4406,1.1134,0.0088833615,0.1533177971,1.0097950116,0.7263746641,440.5,0.00755,10.98
"Feb 20, 2016",0.0145889562,1.4406,1.1134,0.0088833615,0.1533177971,1.0097950116,0.7263746641,438.7,0.00734,11
"Feb 19, 2016",0.0145889562,1.4406,1.1134,0.0088833615,0.1533177971,1.0097950116,0.7263746641,420,0.00794,9.96
"Feb 18, 2016",0.0145895947,1.4337,1.1106999999,0.0088300221,0.1534024667,1.0071507705,0.7285974499,421.5,0.0079,9.35
"Feb 17, 2016",0.0146350744,1.4297000001,1.1128,0.0087634738,0.1531815814,1.0076582023,0.7315824128,414.9,0.00809,8.7
"Feb 16, 2016",0.0146040833,1.4305000001,1.1144,0.0087657784,0.1534471911,1.0114291494,0.7214486689,407.3,0.00828,7.59
"Feb 15, 2016",0.0146776064,1.4435,1.1155,0.0087275266,0.1539361473,1.0129659643,0.7228044814,399.9,0.0081,6.35
"Feb 14, 2016",0.0146804075,1.4507,1.1260000001,0.0088323618,0.1521167039,1.0232272588,0.7221780891,408.3,0.00816,6.5
"Feb 13, 2016",0.0146804075,1.4507,1.1260000001,0.0088323618,0.1521167039,1.0232272588,0.7221780891,393,0.0078,6.31
"Feb 12, 2016",0.0146804075,1.4507,1.1260000001,0.0088323618,0.1521167039,1.0232272588,0.7221780891,383,0.00823,6.03
"Feb 11, 2016",0.0146047232,1.4476999999,1.1324,0.0088952144,0.1521167039,1.0278548669,0.7176175099,378,0.00823,5.93
"Feb 10, 2016",0.0147360045,1.4522000001,1.1289999999,0.0088230104,0.1521167039,1.0269049086,0.7181328546,380.9,0.00785,6.23
"Feb 09, 2016",0.0147273236,1.4473,1.1293,0.0086873425,0.1521167039,1.0279605263,0.7212405337,374,0.00815,5.7
"Feb 08, 2016",0.0146985331,1.4432,1.1198,0.0086325967,0.1521167039,1.0130685847,0.7181328546,370.5,0.00831,5.6
"Feb 07, 2016",0.0147470875,1.4502999999,1.1159000001,0.0085543199,0.1521167039,1.0090817356,0.71864894,372,0.00831,4.63
"Feb 06, 2016",0.0147470875,1.4502999999,1.1159000001,0.0085543199,0.1521167039,1.0090817356,0.71864894,373.8,0.0079,4.37
"Feb 05, 2016",0.0147470875,1.4502999999,1.1159000001,0.0085543199,0.1521167039,1.0090817356,0.71864894,386.5,0.00848,4.45
"Feb 04, 2016",0.014805164,1.4589000001,1.1208,0.0085638435,0.1523275652,1.0067451928,0.7271140842,389.8,0.00844,4.36
"Feb 03, 2016",0.0147201696,1.4604,1.1104,0.0084803256,0.1520450053,0.9958175662,0.7256367462,369,0.00746,3.86
"Feb 02, 2016",0.0147112909,1.4410999999,1.0919,0.0083354172,0.1519803034,0.9817396426,0.7115918309,372.9,0.00811,4.25
"Feb 01, 2016",0.0147416525,1.4432999999,1.0888,0.0082658291,0.1520126475,0.9805844283,0.7170000717,371.4,0.00835,5.22
"Jan 31, 2016",0.0147323139,1.4247000001,1.0837000001,0.0082603668,0.1520658141,0.977326036,0.7156659271,365.5,0.00821,5.2
"Jan 30, 2016",0.0147323139,1.4247000001,1.0837000001,0.0082603668,0.1520658141,0.977326036,0.7156659271,377,0.00844,5.22
"Jan 29, 2016",0.0147323139,1.4247000001,1.0837000001,0.0082603668,0.1520658141,0.977326036,0.7156659271,377.6,0.00794,5.27
"Jan 28, 2016",0.0146944293,1.4362,1.0939,0.0084153833,0.1520889416,0.9865824783,0.712809181,378.4,0.00819,6.38
"Jan 27, 2016",0.0146748063,1.4234,1.0893,0.0084267296,0.1520265134,0.9851246183,0.709572128,395,0.00739,4.35
"Jan 26, 2016",0.0147625445,1.4352,1.0871,0.0084445195,0.1519179643,0.9832841691,0.7084159819,391.3,0.00736,3.76
"Jan 25, 2016",0.0147590584,1.4249000001,1.0849,0.0084530854,0.1519918532,0.9873617694,0.6997410958,391,0.00812,3.16
"Jan 24, 2016",0.0148040682,1.4265,1.0797,0.0084189257,0.1519964737,0.9841551028,0.7083658001,402.8,0.00764,3
"Jan 23, 2016",0.0148040682,1.4265,1.0797,0.0084189257,0.1519964737,0.9841551028,0.7083658001,385.6,0.008,2.53
"Jan 22, 2016",0.0148040682,1.4265,1.0797,0.0084189257,0.1519964737,0.9841551028,0.7083658001,381,0.0079,2.56
"Jan 21, 2016",0.0147494801,1.4218,1.0874,0.0084961767,0.1519756839,0.9926543578,0.7011147725,411,0.00663,2.57
"Jan 20, 2016",0.014714971,1.4191,1.0891,0.0085513939,0.1520126475,0.9954210631,0.6894174423,419.4,0.00662,2.53
"Jan 19, 2016",0.0147636342,1.4158,1.0909,0.00850051,0.1520103367,0.9966115208,0.6859181014,379,0.00699,2.45
"Jan 18, 2016",0.0147795628,1.4243999999,1.0892,0.0085222431,0.1520010944,0.9947279419,0.6866245537,387,0.0067,2.17
"Jan 17, 2016",0.0147547031,1.4258000001,1.0917,0.0085426277,0.1518625947,0.9975062344,0.6878052136,382.1,0.00615,2.2
"Jan 16, 2016",0.0147547031,1.4258000001,1.0917,0.0085426277,0.1518625947,0.9975062344,0.6878052136,388.4,0.00633,2.44
"Jan 15, 2016",0.0147547031,1.4258000001,1.0917,0.0085426277,0.1518625947,0.9975062344,0.6878052136,358.9,0.00692,2.41
"Jan 14, 2016",0.0148553093,1.4414,1.0864999999,0.0084709869,0.1517427657,0.994925878,0.6960879855,429.3,0.0058,2.55
"Jan 13, 2016",0.0149438857,1.4407,1.0877,0.0084968986,0.1520820026,0.9938382031,0.6973014434,431.1,0.00651,2.42
"Jan 12, 2016",0.0149374122,1.4444000001,1.0856999999,0.00850051,0.1521491061,0.9978048294,0.7011147725,432,0.00565,2.3
"Jan 11, 2016",0.0149790294,1.4543999999,1.086,0.0084911268,0.1522185859,0.998003992,0.7034327518,449.3,0.0051,2.5
"Jan 10, 2016",0.0149595345,1.4519999999,1.0932,0.0085142614,0.1515955431,1.0049241282,0.705716302,449.4,0.00512,2.1
"Jan 09, 2016",0.0149595345,1.4519999999,1.0932,0.0085142614,0.1515955431,1.0049241282,0.705716302,449.2,0.00512,2.03
"Jan 08, 2016",0.0149595345,1.4519999999,1.0932,0.0085142614,0.1515955431,1.0049241282,0.705716302,454,0.00523,1.52
"Jan 07, 2016",0.0149496943,1.4617,1.0936,0.0084976207,0.1516783206,1.0066438494,0.7084159819,459,0.00524,1.54
"Jan 06, 2016",0.0149929533,1.4627,1.0781,0.0084409555,0.1525180734,0.9925558313,0.7105805443,428,0.00543,1.54
"Jan 05, 2016",0.0150418917,1.4671999999,1.0748,0.0083991265,0.1534966538,0.9914733294,0.7144898542,431.8,0.00525,1.22
"Jan 04, 2016",0.015019751,1.4718000001,1.0831,0.0083724046,0.1530128225,0.9978048294,0.7166917509,432.9,0.00511,1.47
"Jan 03, 2016",0.015097758,1.4747999999,1.086,0.0083104795,0.1539977824,0.9985022466,0.7220737959,428.7,0.00492,1.31
"Jan 02, 2016",0.015097758,1.4747999999,1.086,0.0083104795,0.1539977824,0.9985022466,0.7220737959,432.7,0.00489,1.22
"Jan 01, 2016",0.015097758,1.4747999999,1.086,0.0083104795,0.1539977824,0.9985022466,0.7220737959,434,0.00513,1.2
"Dec 31, 2015",0.0151039149,1.4738999999,1.0861,0.0083111702,0.1539977824,0.9979044008,0.7224911495,429,0.00556,1.16
"Dec 30, 2015",0.0150432493,1.4817,1.0932,0.008297378,0.1540547202,1.0113268608,0.7205130053,424.7,0.00569,1.14
"Dec 29, 2015",0.015097758,1.4811999999,1.0917,0.0083008218,0.1542067604,1.0069479408,0.7224389539,431.9,0.0057,1.22
"Dec 28, 2015",0.0151201294,1.4877,1.0968,0.0083049581,0.1541164504,1.0119409027,0.7191140515,420.2,0.0057,1.08
"Dec 27, 2015",0.0151457781,1.4932999999,1.0977,0.0083042684,0.1544067692,1.0125556906,0.7234843004,422.4,0.00614,1
"Dec 26, 2015",0.0151457781,1.4932999999,1.0977,0.0083042684,0.1544067692,1.0125556906,0.7234843004,416.5,0.00614,0.99
"Dec 25, 2015",0.0151457781,1.4932999999,1.0977,0.0083042684,0.1544067692,1.0125556906,0.7234843004,455.5,0.00584,0.99
"Dec 24, 2015",0.0151636921,1.4917,1.0972,0.0083028894,0.1543853149,1.0135819988,0.7236937328,456.1,0.0059,0.94
"Dec 23, 2015",0.0151430259,1.4871999999,1.0909,0.0082692467,0.1543733984,1.0092854259,0.7221780891,442.6,0.00611,0.95
"Dec 22, 2015",0.0150957068,1.4825000001,1.0955,0.0082590023,0.1543495709,1.0134792743,0.7183908046,435.6,0.00615,0.94
"Dec 21, 2015",0.0150941118,1.4885,1.0915,0.0082515059,0.154301938,1.0077597501,0.7164350193,437.9,0.00615,0.95
"Dec 20, 2015",0.0150932005,1.4895,1.0868,0.0082494638,0.1542852735,1.0070493454,0.7165890362,442.6,0.00615,0.96
"Dec 19, 2015",0.0150932005,1.4895,1.0868,0.0082494638,0.1542852735,1.0070493454,0.7165890362,462.5,0.00613,0.95
"Dec 18, 2015",0.0150932005,1.4895,1.0868,0.0082494638,0.1542852735,1.0070493454,0.7165890362,463.5,0.006,0.92
"Dec 17, 2015",0.0150554794,1.4901,1.0825,0.0081592689,0.1542329226,1.0048231511,0.7175145297,455.8,0.006,0.95
"Dec 16, 2015",0.015043023,1.5004,1.0913,0.0081819669,0.1544807131,1.0101010101,0.7256894049,455,0.0062,0.89
"Dec 15, 2015",0.0149559547,1.5035,1.0928,0.0082182774,0.1547748027,1.0087763543,0.7283321194,466.5,0.00611,0.86
"Dec 14, 2015",0.0149046845,1.5141999999,1.0992,0.0082624143,0.154825125,1.0149193139,0.7281199942,442.6,0.0065,0.87
"Dec 13, 2015",0.0148924763,1.5217000001,1.0989,0.0082740361,0.1549114681,1.0168802115,0.7269555103,433,0.0064,0.92
"Dec 12, 2015",0.0148924763,1.5217000001,1.0989,0.0082740361,0.1549114681,1.0168802115,0.7269555103,435.7,0.0064,0.85
"Dec 11, 2015",0.0148924763,1.5217000001,1.0989,0.0082740361,0.1549114681,1.0168802115,0.7269555103,456.3,0.00669,0.88
"Dec 10, 2015",0.0149799269,1.5159,1.0940999999,0.0082236842,0.155332567,1.0125556906,0.7339988256,414.9,0.00588,0.87
"Dec 09, 2015",0.0149577444,1.5181,1.1024999999,0.0082345191,0.1555693839,1.0170870627,0.7365397363,418.7,0.00588,0.87
"Dec 08, 2015",0.0149572969,1.5008000001,1.0894,0.0081353726,0.1558312036,1.0080645161,0.7361601885,420.8,0.00603,0.88
"Dec 07, 2015",0.0149761131,1.5052999999,1.0835,0.0081050413,0.1560500609,0.99980004,0.7410151908,396.7,0.00597,0.91
"Dec 06, 2015",0.0150053269,1.5112000001,1.0886,0.0081188601,0.1562255898,1.0031096399,0.7483349547,390.6,0.00616,1.07
"Dec 05, 2015",0.0150053269,1.5112000001,1.0886,0.0081188601,0.1562255898,1.0031096399,0.7483349547,390,0.00635,0.89
"Dec 04, 2015",0.0150053269,1.5112000001,1.0886,0.0081188601,0.1562255898,1.0031096399,0.7483349547,363.2,0.0062,0.9
"Dec 03, 2015",0.0149723012,1.5145,1.0940999999,0.0081559416,0.156311059,1.0066438494,0.7486711088,360.7,0.0065,0.94
"Dec 02, 2015",0.0150170443,1.4951000001,1.0615,0.0081135903,0.1562817447,0.981932443,0.7494004796,359.1,0.00654,0.8
"Dec 01, 2015",0.0150525333,1.5080999999,1.0631,0.0081386832,0.1562817447,0.9747538746,0.7486711088,362.7,0.00619,1
"Nov 30, 2015",0.0150461918,1.5056999999,1.0564000001,0.0081234768,0.1562939577,0.9721007096,0.7483349547,376.9,0.00727,0.99
"Nov 29, 2015",0.0149461192,1.5038,1.0593,0.0081406708,0.156374611,0.9701202949,0.7478872186,373.3,0.00874,0.92
"Nov 28, 2015",0.0149461192,1.5038,1.0593,0.0081406708,0.156374611,0.9701202949,0.7478872186,358.7,0.00841,0.96
"Nov 27, 2015",0.0149461192,1.5038,1.0593,0.0081406708,0.156374611,0.9701202949,0.7478872186,358.9,0.00874,0.9
"Nov 26, 2015",0.0150229099,1.5102,1.061,0.0081552765,0.1565067689,0.9768486861,0.7522756338,354,0.00801,0.84
"Nov 25, 2015",0.0150675024,1.5128,1.0627,0.008148631,0.1565141176,0.9785693316,0.7526719855,329.9,0.00851,0.81
"Nov 24, 2015",0.015091606,1.5087000001,1.0641,0.0081612666,0.156499421,0.9834775767,0.7517101406,320.1,0.00699,0.81
"Nov 23, 2015",0.0150613751,1.5124000001,1.0636,0.0081406708,0.1565116679,0.9818360334,0.7482229704,323.6,0.00548,0.79
"Nov 22, 2015",0.0151382119,1.5191999999,1.0646,0.0081360345,0.1566170713,0.9816432708,0.7494566439,324.7,0.00529,0.83
"Nov 21, 2015",0.0151382119,1.5191999999,1.0646,0.0081360345,0.1566170713,0.9816432708,0.7494566439,327.5,0.00547,0.87
"Nov 20, 2015",0.0151382119,1.5191999999,1.0646,0.0081360345,0.1566170713,0.9816432708,0.7494566439,322.2,0.00465,0.84
"Nov 19, 2015",0.0151308821,1.5289999999,1.0734,0.0081393456,0.1566661444,0.9873617694,0.7528986598,326.5,0.00433,0.83
"Nov 18, 2015",0.0151439432,1.5236999999,1.0659,0.0080879974,0.1566195242,0.9804882832,0.7519362358,336,0.00405,0.82
"Nov 17, 2015",0.0151558782,1.5215,1.0644,0.0081004455,0.1567742138,0.9859988168,0.7508071177,336.3,0.00418,0.87
"Nov 16, 2015",0.0151777312,1.5199000001,1.0686,0.0081188601,0.1569563034,0.9908838684,0.750131273,332.1,0.00419,0.88
"Nov 15, 2015",0.0151379827,1.5233,1.0779,0.0081539465,0.1568947393,0.9933445912,0.7505817008,321.1,0.00432,0.87
"Nov 14, 2015",0.0151379827,1.5233,1.0779,0.0081539465,0.1568947393,0.9933445912,0.7505817008,333.4,0.00432,0.91
"Nov 13, 2015",0.0151379827,1.5233,1.0779,0.0081539465,0.1568947393,0.9933445912,0.7505817008,338.5,0.00422,0.88
"Nov 12, 2015",0.0151388994,1.5230999999,1.0817,0.0081559416,0.1570031244,0.99980004,0.7523888345,336.6,0.00419,0.86
"Nov 11, 2015",0.0151354624,1.5212,1.0743999999,0.0081406708,0.1570499733,0.9951238929,0.7540909434,314,0.00419,0.87
"Nov 10, 2015",0.0151057402,1.5117000001,1.0724,0.0081208381,0.1571882172,0.9939369844,0.7532389274,340.2,0.00433,0.91
"Nov 09, 2015",0.0150432493,1.5115,1.0752,0.008117542,0.1571808051,0.9970089731,0.7527286413,381,0.00433,0.92
"Nov 08, 2015",0.0151194436,1.5050000001,1.0740999999,0.0081195193,0.1574059499,0.9931472837,0.7515406583,374,0.00433,0.97
"Nov 07, 2015",0.0151194436,1.5050000001,1.0740999999,0.0081195193,0.1574059499,0.9931472837,0.7515406583,384.6,0.0043,0.96
"Nov 06, 2015",0.0151194436,1.5050000001,1.0740999999,0.0081195193,0.1574059499,0.9931472837,0.7515406583,375.6,0.0043,0.92
"Nov 05, 2015",0.015183723,1.5206000001,1.0884000001,0.0082135524,0.1575770946,1.0048231511,0.7594744437,388,0.0043,0.94
"Nov 04, 2015",0.0152418113,1.5382999999,1.0863,0.0082263903,0.1578307738,1.0071507705,0.7606298015,409.2,0.0043,1
"Nov 03, 2015",0.0152511095,1.5421,1.0968,0.0082603668,0.1578257919,1.0089799213,0.7656967841,405.3,0.00421,1
"Nov 02, 2015",0.0152529705,1.5417,1.1015,0.0082815735,0.1577934169,1.0132738879,0.7636502482,365,0.00431,0.93
"Nov 01, 2015",0.0152851444,1.5429000001,1.1006000001,0.0082904991,0.1582754309,1.012145749,0.7646429118,330.7,0.00417,0.92
"Oct 31, 2015",0.0152851444,1.5429000001,1.1006000001,0.0082904991,0.1582754309,1.012145749,0.7646429118,316,0.00432,0.88
"Oct 30, 2015",0.0152851444,1.5429000001,1.1006000001,0.0082904991,0.1582754309,1.012145749,0.7646429118,328.2,0.00434,0.9
"Oct 29, 2015",0.0152790723,1.5311,1.0976,0.0082555932,0.1573143298,1.0107135638,0.7591861524,314.9,0.00436,0.88
"Oct 28, 2015",0.0153955107,1.5261,1.0919999999,0.0082583203,0.1572524846,1.0063399416,0.7580351728,304.5,0.00404,0.75
"Oct 27, 2015",0.0153581521,1.5297,1.1048,0.0083015109,0.1574009948,1.0143016533,0.753806724,295.2,0.00442,0.9
"Oct 26, 2015",0.0154033364,1.5350000001,1.1056,0.0082583203,0.1574009948,1.0166734445,0.7602828252,287.2,0.00447,1
"Oct 25, 2015",0.0154102201,1.5314,1.1018,0.0082324854,0.1575026382,1.0217635639,0.7595898215,284.8,0.00447,1
"Oct 24, 2015",0.0154102201,1.5314,1.1018,0.0082324854,0.1575026382,1.0217635639,0.7595898215,284.2,0.00465,0.93
"Oct 23, 2015",0.0154102201,1.5314,1.1018,0.0082324854,0.1575026382,1.0217635639,0.7595898215,279.2,0.00441,0.99
